favorited	contributors	truncated	text	created_at	retweeted	in_reply_to_status_id_str	coordinates	in_reply_to_user_id_str	source	in_reply_to_status_id	in_reply_to_screen_name	id_str	place	retweet_count	geo	id	in_reply_to_user_id
False	None	False	@Jamie__Lewis Thought as much. They like that. Takes them back to their old NF days. @official_edl @erinangelconnor #EDL	Mon Dec 24 20:14:38 +0000 2012	False	283303411275923457	None	214116663	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	283303411275923457	Jamie__Lewis	283304700059738113	None	0	None	283304700059738113	214116663
False	None	False	@Jamie__Lewis Not saying #EDL are dim and predictable, or anything, but have @official_edl called you a communist yet? @erinangelconnor	Mon Dec 24 20:07:29 +0000 2012	False	283300365384970240	None	214116663	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	283300365384970240	Jamie__Lewis	283302898731991041	None	3	None	283302898731991041	214116663
None	False	RT @slatedl: Looks like #EDL picked the wrong day to show off their investagative skills to a journalist. http://t.co/PPJlDTM1	None	283299938450935809	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	283299938450935809	4	None	False	None	None	Mon Dec 24 19:55:43 +0000 2012	None	None
None	False	RT @RealTimeWWII: Christmas bonus ration being distributed through Germany- extra 26oz. of rice &amp; vegetables &amp; 1lb. of sugar, ja ...	Mon Dec 24 17:54:58 +0000 2012	False	None	None	None	web	None	False	None	283269549875425280	None	82	None	283269549875425280	None
False	None	False	@ErinAngelConnor @jamie__lewis @official_edl Best way to sort this, is to put Qatada on trial in the US and Tommy on trial in Jordan. #EDL	Mon Dec 24 17:28:36 +0000 2012	False	283254360186687489	None	373843347	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	283254360186687489	ErinAngelConnor	283262916172603392	None	1	None	283262916172603392	373843347
False	None	False	Of Christmas wouldn't be Christmas without deliberately setting out to get nicked... #EDLhttp://t.co/dcCWiQW0	Mon Dec 24 16:14:26 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	283244249271656449	None	1	None	283244249271656449	None
False	None	False	@Jamie__Lewis The charges he's on are serious, and will stick. The US Embassy were furious when I rang them. Won't be seeing him for a bit.	Mon Dec 24 15:35:53 +0000 2012	False	283227220963639296	None	214116663	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	283227220963639296	Jamie__Lewis	283234550241452032	None	1	None	283234550241452032	214116663
False	None	False	@Jamie__Lewis Surprised they haven't done a charity single. Then again, the manufacturing overheads are not good...	Mon Dec 24 15:01:05 +0000 2012	False	283221923557679105	None	214116663	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	283221923557679105	Jamie__Lewis	283225791624511488	None	0	None	283225791624511488	214116663
False	None	False	#EDL fondly remember thingy, who is currently dead or something...http://t.co/ON4ywGBt	Mon Dec 24 14:39:54 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	283220460513148929	None	0	None	283220460513148929	None
False	None	False	#EDL set to counter-demo themselves in Manchester next March.http://t.co/YBD2fcl9	Mon Dec 24 14:32:47 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	283218669490827264	None	0	None	283218669490827264	None
False	None	False	A warm Christmas welcome from Mike Mosley. Yo! Ho! Ho! #EDLhttp://t.co/5N62sW1W	Mon Dec 24 14:32:08 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	283218504948273154	None	3	None	283218504948273154	None
False	None	False	Herr Mosley setzt sich mit seiner Nazi-themed Weihnachtsschmuck ... #EDLhttp://t.co/R0iOEjeK	Mon Dec 24 11:46:19 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	283176775188615168	None	0	None	283176775188615168	None
False	None	False	Frankly Steve, I don't feel so bad about always getting socks for Christmas now... #EDLhttp://t.co/qGd5NWiN	Mon Dec 24 11:24:20 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	283171245476958209	None	2	None	283171245476958209	None
False	None	False	Malatesta: Kevin's Kristmas Karol! http://t.co/2xZWvLEN #EDL	Mon Dec 24 11:05:32 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	283166515711336448	None	2	None	283166515711336448	None
False	None	False	Peace on earth, and goodwill to all mankind, etc. #EDLhttp://t.co/ZfLzAi0J	Mon Dec 24 10:39:45 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	283160024128290816	None	7	None	283160024128290816	None
False	None	False	Writing as 'William Britland' Anthony Bamford attempts to explain away this: http://t.co/kVr3GoVP #EDLhttp://t.co/TryfZ6Fi	Mon Dec 24 10:24:48 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	283156264186433537	None	2	None	283156264186433537	None
False	None	False	88 = HH? Happy Holidays? Combined Ex Forces' Mike Mosley gets in the festive spirit. #EDLhttp://t.co/KASLqR4Y	Mon Dec 24 08:57:26 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	283134277674233856	None	7	None	283134277674233856	None
False	None	False	“@Daithionaroll: @EDLNewsXtra even funnier that they don't use his real name ! Lol” &lt; And then wonder why he isn't getting any mail #EDL :-)	Mon Dec 24 00:29:55 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	283006555165704192	None	0	None	283006555165704192	None
False	None	False	@HS_Fairtex I like how one of them thinks he should get a £450 house.	Sun Dec 23 20:20:12 +0000 2012	False	282939665215016960	None	268007605	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	282939665215016960	HS_Fairtex	282943712479293440	None	0	None	282943712479293440	268007605
False	None	False	American History #EDL: Anthony Bamford (writing as William Britland,) explains what caused the First World War.  http://t.co/1WrvGoHo	Sun Dec 23 19:45:17 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	282934927014645761	None	3	None	282934927014645761	None
False	None	False	Ones to watch in 2013. #BNP #EDL http://t.co/BboXI9Wc	Sun Dec 23 19:38:01 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	282933095752163328	None	10	None	282933095752163328	None
False	None	False	Large piece of cloth liberates jailed #EDL leader. Like what the A Team do, with Murdoch.  http://t.co/cOpTOaYp	Sun Dec 23 19:32:39 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	282931745316302848	None	1	None	282931745316302848	None
False	None	False	#EDL's demo outside Abu Qatada's house, goes ahead after all, and attracts 13.  http://t.co/gBGDkCCd	Sun Dec 23 18:48:13 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	282920562995650562	None	6	None	282920562995650562	None
False	None	False	2012 as reviewed by Daddy Bob. #EDL http://t.co/OYKoM4nQ	Sun Dec 23 18:34:56 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	282917219875319808	None	0	None	282917219875319808	None
False	None	False	Way to wind down after a year of telling everyone how oppressed Muslim women are, chap... #EDL http://t.co/bRS4QkUe	Sun Dec 23 18:31:45 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	282916421695066112	None	14	None	282916421695066112	None
False	None	False	Lacette Brooks indoctrinating her daughter into the #EDL. http://t.co/Vdb3yQjY	Sun Dec 23 18:16:06 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	282912482325053440	None	0	None	282912482325053440	None
False	None	False	This guy isn't a miner or anything. He's had to do his community service in a charity shop. Hard as nails... #EDL http://t.co/kzZNPwyL	Sun Dec 23 17:59:10 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	282908220706672641	None	3	None	282908220706672641	None
False	None	False	@samaiha7 I know. The tweet was sarcastic.	Sun Dec 23 17:43:40 +0000 2012	False	282902698557325312	None	386237321	web	282902698557325312	samaiha7	282904320847011840	None	0	None	282904320847011840	386237321
False	None	False	#EDL appear to be welcoming neo-Nazi's more openly, to Manchester, than they have to previous demos. http://t.co/fSIMes4D	Sun Dec 23 17:42:05 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	282903919762485248	None	2	None	282903919762485248	None
False	None	False	#EDL still not taken with the idea of defending car parks sober.  http://t.co/MA4w8DLz	Sun Dec 23 17:29:40 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	282900794230046720	None	2	None	282900794230046720	None
False	None	False	Proper Kimbo. Merry Christmas to you too... X #EDLhttp://t.co/D9UE70eU	Sun Dec 23 16:18:25 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	282882863915995136	None	0	None	282882863915995136	None
False	None	False	#EDL demonstrate more proof of how they only oppose Militant Islam: http://t.co/jD7GstGY via @VickyClementine	Sun Dec 23 16:08:06 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	282880268191281155	None	5	None	282880268191281155	None
False	None	False	@edlnews Reader Offer: Live The Stephen Lennon Experience IN YOUR OWN HOME. PLUS FREE PLAYSTATION!!! - http://t.co/4IF4ZUcp #EDL	Sun Dec 23 15:12:29 +0000 2012	False	None	None	332320606	web	None	edlnews	282866272042110976	None	1	None	282866272042110976	332320606
False	None	False	Why do #EDL still think it's funny to black up? http://t.co/KMBrMsRn	Sun Dec 23 14:47:46 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	282860054183563264	None	0	None	282860054183563264	None
False	None	False	Louise Melling teaches her son to be racist: http://t.co/ulxYsSLl #EDL	Sun Dec 23 14:40:39 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	282858260460101632	None	0	None	282858260460101632	None
False	None	False	Yorkshire Infidels get festive. #EDL http://t.co/ASdLJG4E #christmasrepeats	Sun Dec 23 14:11:25 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	282850904741392384	None	4	None	282850904741392384	None
False	None	False	http://t.co/ta1bUUqC - @official_EDL What happened to this? #EDL	Sun Dec 23 13:48:56 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	282845248080719872	None	1	None	282845248080719872	None
False	None	False	*FACT OF THE DAY.* Racists only ever live in towns where there are no Christmas decorations whatsoever. #EDL http://t.co/0CI4kTzz	Sun Dec 23 13:33:47 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	282841433264754689	None	10	None	282841433264754689	None
False	None	False	@jackjpridmore Don't give them money. It'll only go on Frosty Jacks. #EDL	Sun Dec 23 13:03:06 +0000 2012	False	282828557670035456	None	183447289	web	282828557670035456	jackjpridmore	282833711576256512	None	0	None	282833711576256512	183447289
False	None	False	England's Golden Shower whine about being called nazis. #EDL http://t.co/MXZha98K	Sun Dec 23 12:59:23 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	282832776435204096	None	0	None	282832776435204096	None
False	None	False	Please spare a thought for those who have been reduced to looking hard, with a plastic gun, this Christmas. #EDL http://t.co/qJaW4Bf9	Sun Dec 23 12:40:56 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	282828132510228480	None	12	None	282828132510228480	None
False	None	False	#EDL Manchester demo confirmed for 2nd March 2013: https://t.co/3aWVw8zY	Sun Dec 23 11:55:30 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	282816701035319296	None	4	None	282816701035319296	None
False	None	False	'The New Daily Patriot,' discusses Mandela's current ill health. #EDL http://t.co/suJuaHMK	Sun Dec 23 11:45:42 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	282814232402227200	None	1	None	282814232402227200	None
False	None	False	'The New Daily Patriot,' discusses Nelson Mandela's current ill health. #EDL http://t.co/suJuaHMK	Sun Dec 23 01:59:57 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	282666827023257600	None	2	None	282666827023257600	None
False	None	False	HOPE not hate blog: Choo Choo has been rumbled: http://t.co/dT4cr4EW #BNP #EDL	Sun Dec 23 00:41:40 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	282647124217327617	None	0	None	282647124217327617	None
False	None	False	Casuals United halfwits manage to out a member of the Czech Defence League. (Who??) #EDL http://t.co/NKtPhTND	Sun Dec 23 00:19:55 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	282641652705792001	None	1	None	282641652705792001	None
False	None	False	[Off Topic] by the way, if you dislike the new iTunes just as much as I do, you can find the previous one here: http://t.co/pJaOlcUI #mac	Sun Dec 23 00:14:02 +0000 2012	False	None	None	None	web	None	None	282640168710709248	None	1	None	282640168710709248	None
False	None	False	Please spare a thought for those who have been reduced to looking hard, with a plastic gun, this Christmas. #EDLhttp://t.co/qJaW4Bf9	Sat Dec 22 23:41:29 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	282631979004993536	None	6	None	282631979004993536	None
False	None	False	http://t.co/SRqtxV2a - I thought he was so hard too... http://t.co/09xaXb4N #EDL	Sat Dec 22 14:35:20 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	282494537107111936	None	0	None	282494537107111936	None
False	None	False	Christmas greetings from NWI's Shane Calvert aka Diddyman. #EDL http://t.co/SRqtxV2a	Sat Dec 22 14:21:39 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	282491092690157569	None	6	None	282491092690157569	None
False	None	False	Hel Gower and Mark McCourt continue to kill each other. #EDL http://t.co/mCT5irYc	Sat Dec 22 14:04:53 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	282486873748807680	None	0	None	282486873748807680	None
False	None	False	Weather jeopardises BNP resurgence in Romford. #EDLhttp://t.co/3EVUiX0i	Sat Dec 22 12:01:49 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	282455901246459905	None	1	None	282455901246459905	None
False	None	False	@brynthe_blade It is. But we can't remember whose it is. It's an old shot from a few months back, that just came up.	Fri Dec 21 21:07:24 +0000 2012	False	282227313192624130	None	85425760	web	282227313192624130	brynthe_blade	282230812789862400	None	0	None	282230812789862400	85425760
False	None	False	http://t.co/aA0DuGhi - I hAz a TATO. #EDL	Fri Dec 21 20:29:42 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	282221328759664642	None	6	None	282221328759664642	None
